,Year,State,Prophet ForecastValue Future,Prophet ForecastValue Validation,fi
919,2017-01-01,West Virginia,14.000366537884302,14.017357769687974,
920,2017-12-31,West Virginia,0.0,12.744069908596773,
921,2018-01-01,West Virginia,14.088438363654305,0.0,
922,2018-12-31,West Virginia,0.0,11.21022277624004,
923,2019-01-01,West Virginia,13.900708693957236,0.0,
924,2019-12-31,West Virginia,10.262031750994945,9.353824302716976,
925,2020-12-31,West Virginia,12.697027244257434,12.451550354399032,
926,2021-12-31,West Virginia,11.68185808881161,11.242418236498683,
927,2022-12-31,West Virginia,10.392451408838511,9.708571104145598,
928,2023-12-31,West Virginia,8.830385681612858,7.852172630615129,
929,2024-12-31,West Virginia,11.265381174887168,0.0,
930,2025-12-31,West Virginia,10.250212019443369,0.0,
931,2010-01-01,Wisconsin,13.291722612045763,13.520776963233427,
932,2011-01-01,Wisconsin,12.95950814312732,13.072719173872661,
933,2012-01-01,Wisconsin,12.76986729518763,12.678719616425361,
934,2013-01-01,Wisconsin,12.576004932342975,12.339207659511356,
935,2014-01-01,Wisconsin,12.100350442318266,11.835318372506128,
936,2015-01-01,Wisconsin,11.442188103760866,11.384011030870418,
937,2016-01-01,Wisconsin,10.926599360438722,10.986761916673075,
938,2017-01-01,Wisconsin,10.406184201938736,10.644943669463329,
939,2017-12-31,Wisconsin,0.0,10.354240156920476,
940,2018-01-01,Wisconsin,9.605608371818006,0.0,
941,2018-12-31,Wisconsin,0.0,10.11862021956988,
942,2019-01-01,Wisconsin,8.94744600785657,0.0,
943,2019-12-31,Wisconsin,10.284301665176297,9.936364498300229,
944,2020-12-31,Wisconsin,8.05874837411103,8.947880697913966,
945,2021-12-31,Wisconsin,7.827771754922532,8.65857453955228,
946,2022-12-31,Wisconsin,7.738326545176753,8.422954602201095,
947,2023-12-31,Wisconsin,7.7895595688175465,8.240698880932646,
948,2024-12-31,Wisconsin,5.5640062777460395,0.0,
949,2025-12-31,Wisconsin,5.333029658556567,0.0,
950,2010-01-01,Wyoming,12.135538980956921,11.933034136812289,
951,2011-01-01,Wyoming,12.090951821453856,12.088705407376914,
952,2012-01-01,Wyoming,12.076632301728086,12.05041181729727,
953,2013-01-01,Wyoming,12.742540322176552,12.96911618810804,
954,2014-01-01,Wyoming,12.582304006016471,12.783923438508193,
955,2015-01-01,Wyoming,12.318452475415368,12.45490295997653,
956,2016-01-01,Wyoming,12.08472580536405,11.982242485044091,
957,2017-01-01,Wyoming,12.530691346842234,12.46513120172341,
958,2017-12-31,Wyoming,0.0,10.607608527912845,
959,2018-01-01,Wyoming,12.236538460438823,0.0,
960,2018-12-31,Wyoming,0.0,9.707053123059467,
961,2019-01-01,Wyoming,11.972544137545995,0.0,
962,2019-12-31,Wyoming,11.452674644722034,8.66569178849176,
963,2020-12-31,Wyoming,11.53541022336513,10.862203099637263,
964,2021-12-31,Wyoming,11.36231708026162,10.103529410818265,
965,2022-12-31,Wyoming,11.219475545922522,9.202974005967635,
966,2023-12-31,Wyoming,11.106766279227468,8.161612671396524,
967,2024-12-31,Wyoming,11.189501857868759,0.0,
968,2025-12-31,Wyoming,11.016408714764566,0.0,
